V,y,exp_act,exp_inact,fit_act,fit_inact
-76.74228523769808,0.00021732801377556102,,,0.00021732801377556102,
-76.5721434528774,0.00021971429388357007,,,0.00021971429388357007,
-76.40200166805671,0.00022228828985703373,,,0.00022228828985703373,
-76.23185988323604,0.00022506476721326527,,,0.00022506476721326527,
-76.06171809841535,0.00022805965273124248,,,0.00022805965273124248,
-75.89157631359467,0.00023129012575222107,,,0.00023129012575222107,
-75.72143452877398,0.00023477471665384026,,,0.00023477471665384026,
-75.5512927439533,0.00023853341306056424,,,0.00023853341306056424,
-75.38115095913261,0.00024258777439734204,,,0.00024258777439734204,
-75.21100917431193,0.0002469610554408264,,,0.0002469610554408264,
-75.04086738949124,0.00025167833957364,,,0.00025167833957364,
-74.87072560467055,0.00025676668250229325,,,0.00025676668250229325,
-74.70058381984987,0.00026225526725874864,,,0.00026225526725874864,
-74.53044203502918,0.0002681755713696149,,,0.0002681755713696149,
-74.36030025020851,0.0002745615471458935,,,0.0002745615471458935,
-74.19015846538782,0.0002814498161204642,,,0.0002814498161204642,
-74.02001668056714,0.00028887987874047906,,,0.00028887987874047906,
-73.84987489574645,0.00029689434050799926,,,0.00029689434050799926,
-73.67973311092578,0.0003055391558549626,,,0.0003055391558549626,
-73.5095913261051,0.0003148638911384747,,,0.0003148638911384747,
-73.33944954128441,0.00032492200824993725,,,0.00032492200824993725,
-73.16930775646372,0.0003357711704472993,,,0.0003357711704472993,
-72.99916597164304,0.0003474735721442739,,,0.0003474735721442739,
-72.82902418682235,0.0003600962945244153,,,0.0003600962945244153,
-72.65888240200167,0.00037371168899215525,,,0.00037371168899215525,
-72.48874061718098,0.0003883977906279975,,,0.0003883977906279975,
-72.3185988323603,0.0004042387639818522,,,0.0004042387639818522,
-72.14845704753961,0.000421325383717794,,,0.000421325383717794,
-71.97831526271894,0.0004397555528162243,,,0.0004397555528162243,
-71.80817347789825,0.0004596348612464755,,,0.0004596348612464755,
-71.63803169307756,0.00048107718824523814,,,0.00048107718824523814,
-71.46788990825688,0.0005042053515750296,,,0.0005042053515750296,
-71.29774812343621,0.0005291518073931166,,,0.0005291518073931166,
-71.12760633861552,0.00055605940463631,,,0.00055605940463631,
-70.95746455379484,0.0005850821981218086,,,0.0005850821981218086,
-70.78732276897415,0.0006163863248803656,,,0.0006163863248803656,
-70.61718098415346,0.0006501509485764932,,,0.0006501509485764932,
-70.44703919933278,0.0006865692772329076,,,0.0006865692772329076,
-70.27689741451209,0.0007258496598641687,,,0.0007258496598641687,
-70.1067556296914,0.000768216768039101,,,0.000768216768039101,
-69.93661384487072,0.000813912868834524,,,0.000813912868834524,
-69.76647206005003,0.0008631991961156817,,,0.0008631991961156817,
